date_time,I,T,UV,WS,RH,P
2017-03-23 12:00:00,330.3181818,32.13636364,4.277272727,2.8,67.39818182,2.421818182
2017-03-23 13:00:00,799.9090909,33.55,8.009090909,3.4,65.20181818,4.696363636
2017-03-23 14:00:00,828.7272727,35.43636364,6.818181818,2.090909091,61.19090909,4.690909091
2017-03-23 15:00:00,653.2727273,34.13636364,4.263636364,4.045454545,59.62727273,3.589090909
2017-03-23 16:00:00,453.5454545,34.65,2.090909091,2.563636364,60.19090909,2.094545455
2017-03-23 17:00:00,126.1818182,32.58181818,0.636363636,2.736363636,59.31545455,0.654545455
2017-03-23 18:00:00,51.18181818,31.47272727,0.018181818,3.163636364,59.91,0.174545455
2017-03-23 19:00:00,0,30.51818182,0,2.490909091,61.62818182,0
2017-03-23 20:00:00,0,30.16363636,0,2.772727273,65.18545455,0
2017-03-23 21:00:00,0,29.84545455,0,2.627272727,66.98272727,0
2017-03-23 22:00:00,0,29.62727273,0,3.418181818,68.92545455,0
2017-03-23 23:00:00,0,29.5,0,2.981818182,70.77272727,0
2017-03-24 00:00:00,0,29.4,0,2.559090909,71.81363636,0
2017-03-24 01:00:00,0,29.38181818,0,1.763636364,72.02727273,0
2017-03-24 02:00:00,0,29.14545455,0,1.345454545,72.78600478,0
2017-03-24 03:00:00,0,29.11818182,0,1.945454545,71.53945076,0
2017-03-24 04:00:00,0,29.00909091,0,1.490909091,72.32893323,0
2017-03-24 05:00:00,0,29.07272727,0,1.363636364,72.376,0
2017-03-24 06:00:00,0,29.22727273,0,3.563636364,72.28872727,0
2017-03-24 07:00:00,46.18181818,29.39090909,0.009090909,3.509090909,72.29414427,0.098181818
2017-03-24 08:00:00,129.5454545,29.72727273,0.5,4.654545455,73.17190909,0.578181818
2017-03-24 09:00:00,207.6363636,30.3,1.286363636,4.154545455,72.87636364,1.047272727
2017-03-24 10:00:00,256.6363636,30.71818182,2.1,4.745454545,71.96909091,1.352727273
2017-03-24 11:00:00,337.6363636,31.06363636,3.218181818,3.936363636,71.22409091,1.832727273
2017-03-24 12:00:00,459.3181818,31.29090909,4.754545455,3.854545455,70.59136364,2.781818182
2017-03-24 13:00:00,729.0909091,32.16363636,7.4,2.636363636,69.27090909,4.276363636
2017-03-24 14:00:00,699.2727273,32.74090909,6.345454545,3.454545455,65.82727273,4.254545455
2017-03-24 15:00:00,635.3636364,32.99090909,4.581818182,3.436363636,63.59090909,3.589090909
2017-03-24 16:00:00,398.1818182,32.51363636,2.145454545,3.690909091,62.85909091,2.105454545
2017-03-24 17:00:00,166.6363636,31.97272727,0.572727273,3.163636364,61.79454545,0.807272727
2017-03-24 18:00:00,43.63636364,30.87272727,0.009090909,3.681818182,63.35818182,0.141818182
2017-03-24 19:00:00,0,30.2,0,3.145454545,64.99,0
2017-03-24 20:00:00,0,29.75454545,0,4.181818182,67.07818182,0
2017-03-24 21:00:00,0,29.56363636,0,2.590909091,70.02909091,0
2017-03-24 22:00:00,0,29.45454545,0,2.827272727,71.26818182,0
2017-03-24 23:00:00,0,29.4,0,2.663636364,72.37272727,0
2017-03-25 00:00:00,0,29.14545455,0,2.372727273,70.54943832,0
2017-03-25 01:00:00,0,28.93636364,0,1.836363636,71.01109235,0
2017-03-25 02:00:00,0,28.72727273,0,1.372727273,71.30242291,0
2017-03-25 03:00:00,0,28.61818182,0,1.418181818,71.53945076,0
2017-03-25 04:00:00,0,28.51818182,0,0.672727273,72.32893323,0
2017-03-25 05:00:00,0,28.45454545,0,0.218181818,72.376,0
2017-03-25 06:00:00,0,28.27272727,0,0.781818182,72.28872727,0
2017-03-25 07:00:00,55,28.44545455,0.054545455,0.654545455,72.29414427,0.185454545
2017-03-25 08:00:00,299.7272727,30.45454545,0.818181818,1.254545455,72.42490043,1.592727273
2017-03-25 09:00:00,501.1818182,31.30909091,2.390909091,1.945454545,72.3460267,3
2017-03-25 10:00:00,670,32.64545455,4.690909091,1.972727273,69.35863636,3.850909091
2017-03-25 11:00:00,788.3636364,33.60909091,6.854545455,2.045454545,66.05636364,4.603636364
2017-03-25 12:00:00,891.3636364,34.85454545,8.368181818,1.872727273,62.67909091,5.083636364
2017-03-25 13:00:00,712.8181818,34.2,6.845454545,3.018181818,58.62,4.058181818
2017-03-25 14:00:00,618.9090909,33.69090909,5.518181818,2.954545455,58.01818182,3.392727273
2017-03-25 15:00:00,736.8181818,35.10909091,4.827272727,3.136363636,55.83636364,4.101818182
2017-03-25 16:00:00,607.5454545,35.94545455,2.636363636,2.236363636,54.42181818,2.901818182
2017-03-25 17:00:00,169.3636364,33.9,0.654545455,2.854545455,53.65090909,0.807272727
2017-03-25 18:00:00,33.81818182,32.23636364,0.009090909,2.909090909,54.76727273,0.087272727
2017-03-25 19:00:00,0,30.88181818,0,2.504545455,58.24227273,0
2017-03-25 20:00:00,0,30.46363636,0,2.518181818,62.795,0
2017-03-25 21:00:00,0,30.50909091,0,2.609090909,64.70909091,0
2017-03-25 22:00:00,0,30.44545455,0,1.181818182,65.42272727,0
2017-03-25 23:00:00,0,30.13636364,0,1.127272727,67.27272727,0
2017-03-26 00:00:00,0,29.9,0,1.754545455,68.93636364,0
2017-03-26 01:00:00,0,29.74545455,0,1.5,69.18272727,0
2017-03-26 02:00:00,0,29.46363636,0,1.363636364,70.52363636,0
2017-03-26 03:00:00,0,29.26363636,0,1.054545455,71.76909091,0
2017-03-26 04:00:00,0,29.09090909,0,1.645454545,72.90439394,0
2017-03-26 05:00:00,0,27.22419913,0,1.5,72.39657143,0
2017-03-26 06:00:00,0,27.28817588,0,1.627272727,72.42545455,0
2017-03-26 07:00:00,43.59090909,29.21818182,0.045454545,2.427272727,72.29414427,0.076363636
2017-03-26 08:00:00,172.2727273,29.73909091,0.672727273,2.518181818,72.42490043,0.949090909
2017-03-26 09:00:00,353.8613636,29.76590909,1.939318182,2.252272727,71.64273059,2.122363636
2017-03-26 10:00:00,500.0363636,30.98727273,3.814545455,2.088636364,70.3007754,3.087545455
2017-03-26 11:00:00,529.9522727,32.04931818,5.178409091,2.353409091,68.43296359,3.353181818
2017-03-26 12:00:00,606.8022727,32.8475,6.120454545,2.217272727,66.38924901,3.732272727
2017-03-26 13:00:00,520.0272727,33.15681818,5.676136364,2.495454545,64.59531621,3.157090909
2017-03-26 14:00:00,658.7727273,35.37272727,5.972727273,2.245454545,63.3,3.927272727
2017-03-26 15:00:00,758.8181818,34.82272727,5.018181818,2.745454545,60.47272727,4.232727273
2017-03-26 16:00:00,505.8181818,34.66363636,2.363636364,2.809090909,59.61272727,2.410909091
2017-03-26 17:00:00,104,32.17272727,0.590909091,2.718181818,61.18727273,0.512727273
2017-03-26 18:00:00,36.18181818,31.33636364,0.018181818,2.018181818,63.51454545,0.098181818
2017-03-26 19:00:00,0,30.47272727,0,2.672727273,65.90909091,0
2017-03-26 20:00:00,0,29.70909091,0,3.190909091,67.30813853,0
2017-03-26 21:00:00,0,28.55454545,0,1.518181818,68.84281385,0
2017-03-26 22:00:00,0,28.91818182,0,2.127272727,69.85959602,0
2017-03-26 23:00:00,0,28.82727273,0,2.054545455,70.46074596,0
2017-03-27 00:00:00,0,27.62727273,0,3.954545455,70.54955045,0
2017-03-27 01:00:00,0,27.47272727,0,2.236363636,70.95584812,0
2017-03-27 02:00:00,0,26.50909091,0,1.572727273,71.39145455,0
2017-03-27 03:00:00,0,25.48181818,0,0.627272727,71.56122565,0
2017-03-27 04:00:00,0,24.99090909,0,1.090909091,72.32893323,0
2017-03-27 05:00:00,0,25,0,0.718181818,72.39657143,0
2017-03-27 06:00:00,0,24.8,0,3.063636364,72.42545455,0
2017-03-27 07:00:00,1.181818182,24.54545455,0,4.281818182,72.29414427,0
2017-03-27 08:00:00,19.18181818,24.80909091,0.018181818,3.545454545,72.42490043,0.010909091
2017-03-27 09:00:00,74.09090909,25.3,0.463636364,2.018181818,73.54545455,0.403636364
2017-03-27 10:00:00,141.1818182,25.61818182,1.145454545,1.954545455,70.12525568,0.829090909
2017-03-27 11:00:00,205,26.68181818,1.972727273,1.590909091,72.00704545,1.254545455
2017-03-27 12:00:00,504.3636364,29.40909091,5.045454545,1.272727273,73.05454545,3.185454545
2017-03-27 13:00:00,317.7272727,29.73636364,3.3,1.009090909,73.10545455,2.029090909
2017-03-27 14:00:00,328.4090909,27.62727273,2.977272727,2.4,73.15454545,2.050909091
2017-03-27 15:00:00,192.7272727,28.14545455,1.354545455,1.445454545,66.27807269,1.156363636
2017-03-27 16:00:00,38.72727273,27.89090909,0.145454545,1.322727273,60.96625,0.087272727
2017-03-27 17:00:00,144,29.10909091,0.509090909,1.090909091,61.63968434,0.774545455
2017-03-27 18:00:00,26.54545455,28.42727273,0.009090909,0.909090909,63.11028409,0.054545455
2017-03-27 19:00:00,0,27.92727273,0,0.663636364,65.25901515,0
2017-03-27 20:00:00,0,27.95454545,0,1.409090909,67.24765045,0
2017-03-27 21:00:00,0,27.79090909,0,1.172727273,68.99384298,0
2017-03-27 22:00:00,0,27.6,0,0.872727273,69.98625453,0
2017-03-27 23:00:00,0,27.22727273,0,0.881818182,70.49752211,0
2017-03-28 00:00:00,0,26.90909091,0,0.254545455,70.54955045,0
2017-03-28 01:00:00,0,26.71818182,0,0.9,70.95584812,0
2017-03-28 02:00:00,0,26.35454545,0,0.481818182,71.39145455,0
2017-03-28 03:00:00,0,25.96363636,0,0.318181818,71.77571429,0
2017-03-28 04:00:00,0,25.80909091,0,0.863636364,73.19636364,0
2017-03-28 05:00:00,0,25.45454545,0,0.972727273,73.14545455,0
2017-03-28 06:00:00,0,25.15454545,0,0.7,73.28181818,0
2017-03-28 07:00:00,93.36363636,25.97272727,0.090909091,1.054545455,73.03636364,0.458181818
2017-03-28 08:00:00,326.5454545,27.72727273,1.009090909,0.763636364,73.92181818,2.018181818
2017-03-28 09:00:00,560,29.22727273,2.963636364,2.327272727,72.27272727,3.610909091
2017-03-28 10:00:00,700.4545455,31.22727273,5.390909091,1.072727273,69.28181818,4.494545455
2017-03-28 11:00:00,668.4545455,32.34545455,6.718181818,1.781818182,65.37454545,4.156363636
2017-03-28 12:00:00,531.4090909,32.80454545,6.254545455,1.681818182,62.21363636,3.545454545
2017-03-28 13:00:00,863.5909091,35.12727273,8.527272727,1.609090909,59.36363636,5.541818182
2017-03-28 14:00:00,181.5454545,32.7,1.745454545,1.327272727,58.49545455,1.003636364
2017-03-28 15:00:00,471.7272727,34.36363636,3.418181818,1.409090909,57.98121212,2.923636364
2017-03-28 16:00:00,401.3636364,36.21818182,1.881818182,1.254545455,56.81272727,2.345454545
2017-03-28 17:00:00,112.2727273,33.28181818,0.490909091,1,56.14363636,0.610909091
2017-03-28 18:00:00,31.31818182,31.61818182,0,2,57.54909091,0.076363636
2017-03-28 19:00:00,0,31,0,1.445454545,58.57818182,0
2017-03-28 20:00:00,0,30.65454545,0,0.836363636,59.75909091,0
2017-03-28 21:00:00,0,30.40909091,0,1.018181818,61.3,0
2017-03-28 22:00:00,0,30.1,0,1.3,62.93636364,0
2017-03-28 23:00:00,0,29.71818182,0,0.863636364,64.81272727,0
2017-03-29 00:00:00,0,29.24545455,0,0.636363636,67.03090909,0
2017-03-29 01:00:00,0,29.10909091,0,0.590909091,68.79454545,0
2017-03-29 02:00:00,0,29,0,1.681818182,69.57090909,0
2017-03-29 03:00:00,0,28.75454545,0,1.518181818,69.29090909,0
2017-03-29 04:00:00,0,28.59090909,0,1.218181818,69.39545455,0
2017-03-29 05:00:00,0,28.34545455,0,0.9,70.72727273,0
2017-03-29 06:00:00,0,28.18181818,0,0.190909091,72.47272727,0
2017-03-29 07:00:00,58,28.76363636,0.054545455,0.554545455,72.44174901,0.196363636
2017-03-29 08:00:00,124.5454545,29.53636364,0.7,2.227272727,72.6083658,0.676363636
2017-03-29 09:00:00,467.0909091,31.31818182,2.609090909,1.6,71.06545455,3.130909091
2017-03-29 10:00:00,439.8636364,31.97272727,3.890909091,0.990909091,70.03590909,2.989090909
2017-03-29 11:00:00,719.0454545,33.12727273,6.745454545,2.254545455,66.90909091,4.456363636
2017-03-29 12:00:00,284.4545455,32.33636364,3.354545455,1.790909091,65.34090909,1.658181818
2017-03-29 13:00:00,206.4545455,30.40909091,2.4,4.909090909,65.51818182,1.32
2017-03-29 14:00:00,562.0909091,29.60909091,5.390909091,2.409090909,66.44909091,3.501818182
2017-03-29 15:00:00,587,32.47272727,4.390909091,1.654545455,64.09727273,3.610909091
2017-03-29 16:00:00,492.4545455,32.22272727,2.463636364,2.872727273,63.40545455,2.552727273
2017-03-29 17:00:00,75.63636364,30.46363636,0.663636364,2.1,63.01,0.447272727
2017-03-29 18:00:00,20.95454545,29.49090909,0.018181818,2.181818182,62.28136364,0.043636364
2017-03-29 19:00:00,0,28.53636364,0,1.709090909,65.30727273,0
2017-03-29 20:00:00,0,28.27272727,0,2.127272727,68.78181818,0
2017-03-29 21:00:00,0,28.5,0,1.954545455,70.46363636,0
2017-03-29 22:00:00,0,28.50909091,0,0.781818182,71.99636364,0
2017-03-29 23:00:00,0,28.46363636,0,1.354545455,71.85312577,0
2017-03-30 00:00:00,0,28.48181818,0,1.418181818,70.78622677,0
2017-03-30 01:00:00,0,28.35454545,0,1.418181818,71.25861504,0
2017-03-30 02:00:00,0,28.23931818,0,1.472727273,71.47660606,0
2017-03-30 03:00:00,0,28.07607656,0,0.509090909,71.79204185,0
2017-03-30 04:00:00,0,27.89210526,0,0.927272727,72.2200783,0
2017-03-30 05:00:00,0,27.89090909,0,0.381818182,72.39657143,0
2017-03-30 06:00:00,0,27.37272727,0,0.727272727,72.42545455,0
2017-03-30 07:00:00,81.04545455,27.81818182,0.090909091,0.518181818,72.53655327,0.381818182
2017-03-30 08:00:00,214.5,28.54545455,0.881818182,0.690909091,72.7517316,1.265454545
2017-03-30 09:00:00,409.2727273,30.50909091,2.327272727,1.127272727,71.63246508,2.509090909
2017-03-30 10:00:00,368.0909091,31.55909091,3.754545455,0.890909091,73.22,2.192727273
2017-03-30 11:00:00,323.0909091,32.38181818,3.954545455,0.736363636,73.3,1.985454545
2017-03-30 12:00:00,645.0909091,34.57272727,6.981818182,1.1,69.85454545,3.981818182
2017-03-30 13:00:00,552,33.21818182,5.822727273,2.736363636,67.45,3.850909091
2017-03-30 14:00:00,338.4545455,32.80909091,3.827272727,2.736363636,66.63818182,2.149090909
2017-03-30 15:00:00,659.2727273,35.15454545,4.654545455,1.890909091,63.18545455,3.916363636
2017-03-30 16:00:00,454.9090909,34.14545455,2.318181818,2.918181818,60.99,2.334545455
2017-03-30 17:00:00,91.09090909,32.27272727,0.636363636,2.372727273,61.63090909,0.490909091
2017-03-30 18:00:00,37.45454545,30.86363636,0.027272727,2.7,64.00181818,0.098181818
2017-03-30 19:00:00,0,29.82727273,0,3.054545455,67.71818182,0
2017-03-30 20:00:00,0,29.7,0,2.572727273,70.2,0
2017-03-30 21:00:00,0,29.35454545,0,3.836363636,71.99545455,0
2017-03-30 22:00:00,0,29.30909091,0,2.918181818,73.25818182,0
2017-03-30 23:00:00,0,29.19090909,0,2.009090909,70.62925283,0
2017-03-31 00:00:00,0,29.06363636,0,1.790909091,70.90633625,0
2017-03-31 01:00:00,0,28.95454545,0,2.327272727,71.25861504,0
2017-03-31 02:00:00,0,28.80909091,0,2.454545455,71.47660606,0
2017-03-31 03:00:00,0,28.78181818,0,1.118181818,71.79204185,0
2017-03-31 04:00:00,0,28.65454545,0,1.7,72.2200783,0
2017-03-31 05:00:00,0,27.34836601,0,0.836363636,72.39657143,0
2017-03-31 06:00:00,0,27.31887138,0,1.218181818,72.42545455,0
2017-03-31 07:00:00,14.54545455,28.49090909,0.045454545,1.481818182,72.59322464,0.010909091
2017-03-31 08:00:00,112.3636364,29.19090909,0.636363636,1.090909091,72.57505411,0.578181818
2017-03-31 09:00:00,290,29.32727273,2.227272727,1.209090909,71.62062026,1.832727273
2017-03-31 10:00:00,573.2727273,31.65454545,4.736363636,2.445454545,73.28909091,3.850909091
2017-03-31 11:00:00,545.4090909,32.58181818,6.122727273,2.145454545,70.81818182,3.872727273
2017-03-31 12:00:00,932.4545455,33.54545455,10.00909091,2.472727273,65.42727273,5.814545455
2017-03-31 13:00:00,923.4545455,34.45454545,9.654545455,2.254545455,61.95,5.64
2017-03-31 14:00:00,836.4545455,34.53181818,7.663636364,2.009090909,59.58,5.083636364
2017-03-31 15:00:00,682.6363636,34.37272727,4.872727273,3.318181818,58.59090909,4.167272727
2017-03-31 16:00:00,477,34.91818182,2.5,2.663636364,58.14136364,2.552727273
2017-03-31 17:00:00,93.45454545,32.26363636,0.627272727,2.372727273,58.92181818,0.512727273
2017-03-31 18:00:00,30.77272727,31.60909091,0.018181818,2.272727273,60.48090909,0.065454545
2017-03-31 19:00:00,0,30.42727273,0,2.2,62.5,0
2017-03-31 20:00:00,0,30.25454545,0,2.363636364,64.64545455,0
2017-03-31 21:00:00,0,29.56363636,0,2.654545455,67.84090909,0
2017-03-31 22:00:00,0,29.43636364,0,2.327272727,70.11636364,0
2017-03-31 23:00:00,0,29.4,0,2.090909091,71.25818182,0
2017-04-01 00:00:00,0,29.19090909,0,2.3,72.05818182,0
2017-04-01 01:00:00,0,29.09090909,0,1.872727273,72.66381375,0
2017-04-01 02:00:00,0,29.00909091,0,1.636363636,71.47660606,0
2017-04-01 03:00:00,0,28.96363636,0,1.063636364,72.00532468,0
2017-04-01 04:00:00,0,27.55454545,0,1.745454545,73.2,0
2017-04-01 05:00:00,0,22.22727273,0,1.318181818,73.52484848,0
2017-04-01 06:00:00,0,22.25454545,0,1.218181818,72.42545455,0
2017-04-01 07:00:00,0,23.35454545,0,2.081818182,73.15909091,0
2017-04-01 08:00:00,10.04545455,23.89090909,0,1.118181818,73.71818182,0
2017-04-01 09:00:00,74.18181818,23.46363636,0.454545455,0.490909091,73.6,0.349090909
2017-04-01 10:00:00,232.8181818,24.50909091,1.972727273,1.618181818,73.64,1.352727273
2017-04-01 11:00:00,422.1363636,28.49090909,4,6.127272727,73.29090909,2.672727273
2017-04-01 12:00:00,602.4090909,29.54545455,6.136363636,3.290909091,65.8101581,3.84
2017-04-01 13:00:00,732.0909091,31.44545455,7.263636364,1.963636364,63.43599144,4.658181818
2017-04-01 14:00:00,520.9545455,32.14545455,5.636363636,1.981818182,71.10776515,3.6
2017-04-01 15:00:00,211.0454545,32.48181818,3.072727273,1.645454545,70.52181818,1.810909091
2017-04-01 16:00:00,200.9090909,33.11818182,1.772727273,1.472727273,68.66227273,1.178181818
2017-04-01 17:00:00,114.8181818,32.30909091,0.6,1.790909091,67.28560606,0.632727273
2017-04-01 18:00:00,25.04545455,31.74545455,0.018181818,1.036363636,65.53636364,0.087272727
2017-04-01 19:00:00,0,30.83636364,0,1.1,65.49090909,0
2017-04-01 20:00:00,0,30.2,0,0.609090909,68.81818182,0
2017-04-01 21:00:00,0,29.68181818,0,0.363636364,71,0
2017-04-01 22:00:00,0,29.34545455,0,0.172727273,72.66454545,0
2017-04-01 23:00:00,0,29.36363636,0,1.654545455,71.46181818,0
2017-04-02 00:00:00,0,28.73636364,0,1.554545455,69.36909091,0
2017-04-02 01:00:00,0,27.86363636,0,2,69.84636364,0
2017-04-02 02:00:00,0,27.38181818,0,2.154545455,70.62727273,0
2017-04-02 03:00:00,0,26.89090909,0,1.581818182,71.92727273,0
2017-04-02 04:00:00,0,26.62727273,0,3.181818182,70.99090909,0
2017-04-02 05:00:00,0,26.20909091,0,2.918181818,70.96363636,0
2017-04-02 06:00:00,1.818181818,26.00909091,0,2.645454545,70.74,0
2017-04-02 07:00:00,133.1818182,26.60909091,0.1,1.672727273,70.57272727,0.654545455
2017-04-02 08:00:00,363.9090909,28.19090909,1.05,2.272727273,68.45227273,2.203636364
2017-04-02 09:00:00,274,28.69090909,1.690909091,2.309090909,65.7,1.614545455
2017-04-02 10:00:00,619.1818182,29.85454545,4.745454545,2.181818182,63.81363636,3.883636364
2017-04-02 11:00:00,568.8636364,31.33636364,6.209090909,4.345454545,61.83636364,3.752727273
2017-04-02 12:00:00,362.8181818,31.94545455,3.8,1.490909091,61.15636364,2.290909091
2017-04-02 13:00:00,679.4545455,33.40909091,7.036363636,1.536363636,60.55545455,4.418181818
2017-04-02 14:00:00,226.0909091,32.38181818,2.245454545,1.881818182,59.96909091,1.461818182
2017-04-02 15:00:00,430.1818182,34.16818182,3.536363636,1.518181818,58.71636364,3.076363636
2017-04-02 16:00:00,399.2727273,35.59090909,1.918181818,1.109090909,57.92181818,2.050909091
2017-04-02 17:00:00,70.81818182,32.30909091,0.436363636,1.245454545,57.98363636,0.294545455
2017-04-02 18:00:00,13.63636364,31.45454545,0,1.272727273,58.27272727,0.021818182
2017-04-02 19:00:00,0,29.74545455,0,1.7,61.19090909,0
2017-04-02 20:00:00,0,23.86363636,0,3.254545455,68.81090909,0
2017-04-02 21:00:00,0,24.21818182,0,1.036363636,73.475,0
2017-04-02 22:00:00,0,26.71818182,0,1.072727273,73.25909091,0
2017-04-02 23:00:00,0,26.86363636,0,0.309090909,73,0
2017-04-03 00:00:00,0,27.34545455,0,0.4,73.13636364,0
2017-04-03 01:00:00,0,27.31818182,0,0.509090909,73.77272727,0
2017-04-03 02:00:00,0,26.62727273,0,0.618181818,71.12036451,0
2017-04-03 03:00:00,0,26.71818182,0,0.227272727,71.38010859,0
2017-04-03 04:00:00,0,26.98181818,0,0.654545455,71.85348274,0
2017-04-03 05:00:00,0,26.78181818,0,0.536363636,72.75194805,0
2017-04-03 06:00:00,0.727272727,26.89090909,0,0.672727273,72.35434338,0
2017-04-03 07:00:00,89.5,27.9,0.1,0.1,72.94562827,0.370909091
2017-04-03 08:00:00,332.4545455,29.95454545,0.990909091,0.890909091,72.47592803,1.930909091
2017-04-03 09:00:00,549.1363636,31.50909091,2.736363636,1.027272727,71.80868467,3.403636364
2017-04-03 10:00:00,747.4545455,33.11818182,5.209090909,0.9,69.65454545,4.701818182
2017-04-03 11:00:00,540.1363636,33.05454545,5.481818182,1.245454545,65.74181818,3.752727273
2017-04-03 12:00:00,882.7272727,34.90909091,7.745454545,1.836363636,62.14681818,5.530909091
2017-04-03 13:00:00,720.3181818,34.78181818,6.245454545,1.609090909,58.89727273,4.516363636
2017-04-03 14:00:00,535.0909091,36.3,4.872727273,1.618181818,57.40363636,3.741818182
2017-04-03 15:00:00,226,34.31818182,1.727272727,0.972727273,56.27363636,1.298181818
2017-04-03 16:00:00,199.9090909,32.32727273,1.018181818,2.163636364,58.64,1.156363636
2017-04-03 17:00:00,119,32,0.427272727,1.218181818,59.89545455,0.665454545
2017-04-03 18:00:00,37.81818182,31.5,0,1.509090909,60.45454545,0.109090909
2017-04-03 19:00:00,0,31.15454545,0,1.463636364,61,0
2017-04-03 20:00:00,0,30.38181818,0,2.263636364,62.46636364,0
2017-04-03 21:00:00,0,29.47272727,0,1.436363636,64.91272727,0
2017-04-03 22:00:00,0,28.82727273,0,1.145454545,68.77636364,0
2017-04-03 23:00:00,0,28.76363636,0,0.972727273,70.07909091,0
2017-04-04 00:00:00,0,28.52727273,0,2.245454545,70.71818182,0
2017-04-04 01:00:00,0,28.09090909,0,0.236363636,71.62727273,0
2017-04-04 02:00:00,0,28.05454545,0,0.036363636,72.67627751,0
2017-04-04 03:00:00,0,28.37272727,0,0.1,71.07172475,0
2017-04-04 04:00:00,0,28.13636364,0,0,71.50968013,0
2017-04-04 05:00:00,0,28.47272727,0,0.390909091,71.80476768,0
2017-04-04 06:00:00,0,28.42727273,0,0.127272727,71.74909091,0
2017-04-04 07:00:00,45.72727273,28.62727273,0.054545455,0.745454545,71.80545455,0.141818182
2017-04-04 08:00:00,154.1818182,29.15454545,0.5,1.318181818,72.26363636,0.84
2017-04-04 09:00:00,479.7272727,30.59090909,2.545454545,1.7,70.3,2.934545455
2017-04-04 10:00:00,528.8181818,32.8,4.663636364,1.372727273,67.2,3.403636364
2017-04-04 11:00:00,572.0909091,34.39090909,5.390909091,1.409090909,62.99727273,3.512727273
2017-04-04 12:00:00,374.0909091,33.72727273,3.872727273,1.336363636,59.67090909,2.334545455
2017-04-04 13:00:00,374.0909091,33.66363636,3.690909091,1.709090909,58.73818182,2.28
2017-04-04 14:00:00,319.8181818,35.17272727,2.7,1.045454545,58.23454545,1.930909091
2017-04-04 15:00:00,64,30.18181818,0.436363636,0.918181818,62.29090909,0.261818182
2017-04-04 16:00:00,81.40909091,28.84545455,0.518181818,0.472727273,67.84727273,0.381818182
2017-04-04 17:00:00,75.86363636,27.95454545,0.118181818,1.463636364,68.99090909,0.349090909
2017-04-04 18:00:00,15.54545455,28.31818182,0,0.590909091,71.6,0
2017-04-04 19:00:00,0,28.01818182,0,1.845454545,72.32727273,0
2017-04-04 20:00:00,0,27.32727273,0,1.918181818,73,0
2017-04-04 21:00:00,0,27.38181818,0,1.163636364,73.18136364,0
2017-04-04 22:00:00,0,27.25454545,0,1.681818182,71.87272727,0
2017-04-04 23:00:00,0,26.59090909,0,0.863636364,71.86727273,0
2017-04-05 00:00:00,0,26.52727273,0,0.463636364,72.3348345,0
2017-04-05 01:00:00,0,27,0,0.136363636,70.80022344,0
2017-04-05 02:00:00,0,26.95454545,0,0.254545455,70.91691414,0
2017-04-05 03:00:00,0,27.09090909,0,0.245454545,70.90074315,0
2017-04-05 04:00:00,0,26.94545455,0,0.218181818,71.31111742,0
2017-04-05 05:00:00,0,27.01818182,0,0.245454545,73.01818182,0
2017-04-05 06:00:00,0,27.05454545,0,0.027272727,73.2,0
2017-04-05 07:00:00,35.45454545,27.65454545,0.018181818,0.227272727,72.21441882,0.098181818
2017-04-05 08:00:00,85.45454545,28.36363636,0.418181818,0.745454545,72.04311869,0.392727273
2017-04-05 09:00:00,194.7272727,29.70909091,1.372727273,0.727272727,73.02345455,1.123636364
2017-04-05 10:00:00,403.4545455,31.85454545,3.731818182,0.563636364,69.77034091,2.476363636
2017-04-05 11:00:00,204.7272727,32.32727273,2.218181818,0.536363636,72.03818182,1.112727273
2017-04-05 12:00:00,364.5454545,31.9,3.781818182,1.709090909,71.70818182,2.105454545
2017-04-05 13:00:00,877,35.25909091,7.836363636,0.872727273,70.71363636,5.192727273
2017-04-05 14:00:00,747.1818182,34.68181818,6.136363636,1.618181818,64.89090909,4.494545455
2017-04-05 15:00:00,226,33.32727273,1.436363636,1.754545455,62.59090909,1.276363636
2017-04-05 16:00:00,162.5454545,31.14545455,0.845454545,2.736363636,66.87727273,0.894545455
2017-04-05 17:00:00,112.3636364,30.76363636,0.3,2.063636364,67.68363636,0.578181818
2017-04-05 18:00:00,15.27272727,30.10909091,0,2.509090909,68.42,0.021818182
2017-04-05 19:00:00,0,30.02727273,0,0.809090909,69.82454545,0
2017-04-05 20:00:00,0,29.86363636,0,0.927272727,70.14545455,0
2017-04-05 21:00:00,0,29.57272727,0,1.318181818,70.52727273,0
2017-04-05 22:00:00,0,29.49090909,0,1.727272727,71.70909091,0
2017-04-05 23:00:00,0,29.16363636,0,1.318181818,71.62515421,0
2017-04-06 00:00:00,0,29.11818182,0,1.272727273,70.46086844,0
2017-04-06 01:00:00,0,28.7,0,1.272727273,70.53242623,0
2017-04-06 02:00:00,0,28.40909091,0,1.5,70.33160606,0
2017-04-06 03:00:00,0,28.40909091,0,1.572727273,70.50000758,0
2017-04-06 04:00:00,0,28.34090909,0,1.609090909,71.14947811,0
2017-04-06 05:00:00,0,28.02727273,0,0.609090909,71.80057943,0
2017-04-06 06:00:00,0,27.56363636,0,1.054545455,71.96200573,0
2017-04-06 07:00:00,44.18181818,27.30909091,0.036363636,1.3,72.31364642,0.141818182
2017-04-06 08:00:00,113.7272727,27.79090909,0.5,1.209090909,71.7386553,0.534545455
2017-04-06 09:00:00,263.7272727,29.37272727,1.890909091,1.227272727,70.94573183,1.538181818
